0;	0;	6706;	6706;	21.01;	755.68;	0.68
4458;	203816;	203859;	43;	21.20;	756.05;	-3.45
4459;	203859;	203902;	43;	21.20;	756.16;	-4.68
4460;	203902;	203945;	43;	21.20;	756.05;	-3.45
4461;	203945;	203988;	43;	21.20;	756.16;	-4.68
4462;	203988;	204031;	43;	21.20;	756.16;	-4.68
4463;	204031;	204074;	43;	21.22;	756.08;	-3.79
4464;	204074;	204117;	43;	21.22;	756.08;	-3.79
4465;	204117;	204178;	61;	21.22;	756.08;	-3.79
4466;	204178;	204221;	43;	21.20;	756.16;	-4.68
4467;	204221;	204264;	43;	21.22;	756.08;	-3.79
4468;	204264;	204315;	51;	21.22;	756.19;	-5.02
4469;	204315;	204358;	43;	21.22;	756.08;	-3.79
4470;	204358;	204401;	43;	21.22;	756.08;	-3.79
4471;	204401;	204444;	43;	21.22;	755.97;	-2.56
4472;	204444;	204487;	43;	21.22;	756.08;	-3.79
4473;	204487;	204542;	55;	21.22;	756.08;	-3.79
4474;	204542;	204585;	43;	21.22;	756.08;	-3.79
4475;	204585;	204628;	43;	21.24;	756.11;	-4.12
4476;	204628;	204671;	43;	21.22;	756.08;	-3.79
4477;	204671;	204714;	43;	21.22;	756.19;	-5.02
4478;	204714;	204765;	51;	21.22;	756.08;	-3.79
4479;	204765;	204808;	43;	21.22;	755.97;	-2.56
4480;	204808;	204851;	43;	21.22;	756.08;	-3.79
4481;	204851;	204911;	60;	21.22;	755.97;	-2.56
4482;	204911;	204954;	43;	21.22;	756.08;	-3.79
4483;	204954;	204997;	43;	21.22;	755.97;	-2.56
4484;	204997;	205040;	43;	21.22;	756.08;	-3.79
4485;	205040;	205083;	43;	21.22;	755.97;	-2.56
4486;	205083;	205126;	43;	21.22;	756.08;	-3.79
4487;	205126;	205169;	43;	21.22;	756.08;	-3.79
4488;	205169;	205212;	43;	21.22;	756.08;	-3.79
4489;	205212;	205295;	83;	21.22;	755.97;	-2.56
4490;	205295;	205349;	54;	21.22;	755.97;	-2.56
4491;	205349;	205392;	43;	21.22;	755.97;	-2.56
4492;	205392;	205435;	43;	21.22;	756.08;	-3.79
4493;	205435;	205478;	43;	21.22;	755.86;	-1.33
4494;	205478;	205521;	43;	21.22;	756.08;	-3.79
4495;	205521;	205564;	43;	21.22;	755.97;	-2.56
4496;	205564;	205607;	43;	21.22;	755.97;	-2.56
4497;	205607;	205650;	43;	21.22;	756.08;	-3.79
4498;	205650;	205710;	60;	21.22;	755.97;	-2.56
4499;	205710;	205753;	43;	21.22;	755.97;	-2.56
4500;	205753;	205804;	51;	21.22;	756.08;	-3.79
4501;	205804;	205847;	43;	21.22;	755.97;	-2.56
4502;	205847;	205890;	43;	21.22;	755.97;	-2.56
4503;	205890;	205933;	43;	21.22;	756.08;	-3.79
4504;	205933;	205976;	43;	21.22;	755.97;	-2.56
4505;	205976;	206019;	43;	21.22;	755.97;	-2.56
4506;	206019;	206062;	43;	21.24;	756.00;	-2.90
4507;	206062;	206105;	43;	21.22;	755.97;	-2.56
4508;	206105;	206161;	56;	21.22;	755.97;	-2.56
4509;	206161;	206204;	43;	21.22;	755.97;	-2.56
4510;	206204;	206255;	51;	21.22;	755.97;	-2.56
4511;	206255;	206298;	43;	21.22;	755.97;	-2.56
4512;	206298;	206341;	43;	21.22;	755.97;	-2.56
4513;	206341;	206384;	43;	21.22;	755.97;	-2.56
4514;	206384;	206444;	60;	21.22;	755.97;	-2.56
4515;	206444;	206487;	43;	21.22;	755.97;	-2.56
4516;	206487;	206530;	43;	21.22;	755.97;	-2.56
4517;	206530;	206573;	43;	21.22;	755.97;	-2.56
4518;	206573;	206616;	43;	21.22;	755.97;	-2.56
4519;	206616;	206659;	43;	21.22;	755.97;	-2.56
4520;	206659;	206702;	43;	21.22;	755.86;	-1.33
4521;	206702;	206753;	51;	21.22;	755.97;	-2.56
4522;	206753;	206796;	43;	21.22;	755.97;	-2.56
4523;	206796;	206839;	43;	21.22;	755.86;	-1.33
4524;	206839;	206882;	43;	21.22;	755.97;	-2.56
4525;	206882;	206937;	55;	21.22;	755.86;	-1.33
4526;	206937;	206980;	43;	21.22;	755.97;	-2.56
4527;	206980;	207023;	43;	21.22;	755.97;	-2.56
4528;	207023;	207066;	43;	21.22;	755.86;	-1.33
4529;	207066;	207109;	43;	21.22;	755.97;	-2.56
4530;	207109;	207152;	43;	21.22;	755.97;	-2.56
4531;	207152;	207212;	60;	21.22;	755.97;	-2.56
4532;	207212;	207263;	51;	21.22;	755.86;	-1.33
4533;	207263;	207306;	43;	21.22;	755.86;	-1.33
4534;	207306;	207349;	43;	21.22;	755.86;	-1.33
4535;	207349;	207392;	43;	21.22;	755.97;	-2.56
4536;	207392;	207435;	43;	21.22;	755.97;	-2.56
4537;	207435;	207478;	43;	21.22;	755.97;	-2.56
4538;	207478;	207521;	43;	21.22;	755.86;	-1.33
4539;	207521;	207564;	43;	21.22;	755.86;	-1.33
4540;	207564;	207607;	43;	21.22;	755.86;	-1.33
4541;	207607;	207650;	43;	21.22;	755.74;	0.01
4542;	207650;	207713;	63;	21.22;	755.86;	-1.33
4543;	207713;	207756;	43;	21.22;	755.86;	-1.33
4544;	207756;	207799;	43;	21.22;	755.74;	0.01
4545;	207799;	207842;	43;	21.22;	755.86;	-1.33
4546;	207842;	207885;	43;	21.22;	755.97;	-2.56
4547;	207885;	207945;	60;	21.22;	755.86;	-1.33
4548;	207945;	207988;	43;	21.22;	755.86;	-1.33
4549;	207988;	208031;	43;	21.22;	755.86;	-1.33
4550;	208031;	208074;	43;	21.22;	755.97;	-2.56
4551;	208074;	208117;	43;	21.22;	755.86;	-1.33
4552;	208117;	208160;	43;	21.22;	755.86;	-1.33
4553;	208160;	208211;	51;	21.22;	755.86;	-1.33
4554;	208211;	208254;	43;	21.22;	755.86;	-1.33
4555;	208254;	208297;	43;	21.22;	755.74;	0.01
4556;	208297;	208340;	43;	21.24;	755.89;	-1.67
4557;	208340;	208383;	43;	21.22;	755.74;	0.01
4558;	208383;	208426;	43;	21.22;	755.86;	-1.33
4559;	208426;	208481;	55;	21.22;	755.74;	0.01
4560;	208481;	208524;	43;	21.22;	755.86;	-1.33
4561;	208524;	208567;	43;	21.24;	755.78;	-0.44
4562;	208567;	208610;	43;	21.22;	755.74;	0.01
4563;	208610;	208653;	43;	21.22;	755.74;	0.01
4564;	208653;	208722;	69;	21.22;	755.74;	0.01
4565;	208722;	208765;	43;	21.24;	755.89;	-1.67
4566;	208765;	208808;	43;	21.22;	755.86;	-1.33
4567;	208808;	208851;	43;	21.22;	755.74;	0.01
4568;	208851;	208894;	43;	21.22;	755.74;	0.01
4569;	208894;	208937;	43;	21.22;	755.74;	0.01
4570;	208937;	208980;	43;	21.22;	755.86;	-1.33
4571;	208980;	209023;	43;	21.24;	755.78;	-0.44
4572;	209023;	209066;	43;	21.22;	755.74;	0.01
4573;	209066;	209109;	43;	21.22;	755.74;	0.01
4574;	209109;	209152;	43;	21.22;	755.86;	-1.33
4575;	209152;	209203;	51;	21.24;	755.78;	-0.44
4576;	209203;	209258;	55;	21.22;	755.74;	0.01
4577;	209258;	209301;	43;	21.24;	755.67;	0.79
4578;	209301;	209344;	43;	21.24;	755.89;	-1.67
4579;	209344;	209387;	43;	21.24;	755.78;	-0.44
4580;	209387;	209463;	76;	21.22;	755.74;	0.01
4581;	209463;	209506;	43;	21.22;	755.74;	0.01
4582;	209506;	209549;	43;	21.24;	755.78;	-0.44
4583;	209549;	209592;	43;	21.24;	755.67;	0.79
4584;	209592;	209635;	43;	21.24;	755.78;	-0.44
4585;	209635;	209686;	51;	21.24;	755.78;	-0.44
4586;	209686;	209729;	43;	21.24;	755.78;	-0.44
4587;	209729;	209772;	43;	21.22;	755.74;	0.01
4588;	209772;	209815;	43;	21.24;	755.78;	-0.44
4589;	209815;	209858;	43;	21.24;	755.78;	-0.44
4590;	209858;	209901;	43;	21.22;	755.74;	0.01
4591;	209901;	209944;	43;	21.24;	755.67;	0.79
4592;	209944;	209987;	43;	21.24;	755.78;	-0.44
4593;	209987;	210030;	43;	21.24;	755.78;	-0.44
4594;	210030;	210085;	55;	21.24;	755.78;	-0.44
4595;	210085;	210128;	43;	21.24;	755.67;	0.79
4596;	210128;	210180;	52;	21.24;	755.78;	-0.44
4597;	210180;	210241;	61;	21.24;	755.67;	0.79
4598;	210241;	210284;	43;	21.24;	755.78;	-0.44
4599;	210284;	210327;	43;	21.24;	755.78;	-0.44
4600;	210327;	210370;	43;	21.24;	755.67;	0.79
4601;	210370;	210413;	43;	21.24;	755.67;	0.79
4602;	210413;	210456;	43;	21.24;	755.67;	0.79
4603;	210456;	210499;	43;	21.24;	755.67;	0.79
4604;	210499;	210542;	43;	21.24;	755.78;	-0.44
4605;	210542;	210585;	43;	21.24;	755.67;	0.79
4606;	210585;	210628;	43;	21.24;	755.67;	0.79
4607;	210628;	210680;	52;	21.26;	755.70;	0.45
4608;	210680;	210723;	43;	21.26;	755.70;	0.45
4609;	210723;	210766;	43;	21.24;	755.67;	0.79
4610;	210766;	210809;	43;	21.24;	755.67;	0.79
4611;	210809;	210863;	54;	21.26;	755.70;	0.45
4612;	210863;	210906;	43;	21.26;	755.70;	0.45
4613;	210906;	210966;	60;	21.26;	755.70;	0.45
4614;	210966;	211009;	43;	21.26;	755.70;	0.45
4615;	211009;	211052;	43;	21.26;	755.70;	0.45
4616;	211052;	211095;	43;	21.26;	755.70;	0.45
4617;	211095;	211138;	43;	21.26;	755.81;	-0.78
4618;	211138;	211189;	51;	21.26;	755.70;	0.45
4619;	211189;	211232;	43;	21.26;	755.70;	0.45
4620;	211232;	211275;	43;	21.26;	755.70;	0.45
4621;	211275;	211318;	43;	21.26;	755.70;	0.45
4622;	211318;	211361;	43;	21.26;	755.70;	0.45
4623;	211361;	211404;	43;	21.26;	755.59;	1.68
4624;	211404;	211447;	43;	21.26;	755.70;	0.45
4625;	211447;	211490;	43;	21.26;	755.70;	0.45
4626;	211490;	211533;	43;	21.26;	755.70;	0.45
4627;	211533;	211576;	43;	21.26;	755.70;	0.45
4628;	211576;	211630;	54;	21.26;	755.70;	0.45
4629;	211630;	211681;	51;	21.26;	755.70;	0.45
4630;	211681;	211742;	61;	21.26;	755.70;	0.45
4631;	211742;	211785;	43;	21.26;	755.70;	0.45
4632;	211785;	211828;	43;	21.26;	755.70;	0.45
4633;	211828;	211871;	43;	21.26;	755.70;	0.45
4634;	211871;	211914;	43;	21.26;	755.70;	0.45
4635;	211914;	211957;	43;	21.26;	755.70;	0.45
4636;	211957;	212000;	43;	21.26;	755.70;	0.45
4637;	212000;	212043;	43;	21.27;	755.62;	1.35
4638;	212043;	212086;	43;	21.26;	755.70;	0.45
4639;	212086;	212129;	43;	21.26;	755.70;	0.45
4640;	212129;	212226;	97;	21.26;	755.59;	1.68
4641;	212226;	212269;	43;	21.26;	755.70;	0.45
4642;	212269;	212312;	43;	21.26;	755.59;	1.68
4643;	212312;	212355;	43;	21.26;	755.59;	1.68
4644;	212355;	212398;	43;	21.26;	755.70;	0.45
4645;	212398;	212453;	55;	21.26;	755.59;	1.68
4646;	212453;	212514;	61;	21.26;	755.70;	0.45
4647;	212514;	212557;	43;	21.26;	755.70;	0.45
4648;	212557;	212600;	43;	21.26;	755.70;	0.45
4649;	212600;	212643;	43;	21.26;	755.59;	1.68
4650;	212643;	212694;	51;	21.26;	755.70;	0.45
4651;	212694;	212737;	43;	21.26;	755.70;	0.45
4652;	212737;	212780;	43;	21.26;	755.59;	1.68
4653;	212780;	212823;	43;	21.26;	755.70;	0.45
4654;	212823;	212866;	43;	21.27;	755.73;	0.12
4655;	212866;	212909;	43;	21.27;	755.73;	0.12
4656;	212909;	212952;	43;	21.26;	755.59;	1.68
4657;	212952;	212995;	43;	21.26;	755.59;	1.68
4658;	212995;	213038;	43;	21.26;	755.59;	1.68
4659;	213038;	213081;	43;	21.27;	755.62;	1.35
4660;	213081;	213124;	43;	21.26;	755.70;	0.45
4661;	213124;	213175;	51;	21.26;	755.70;	0.45
4662;	213175;	213229;	54;	21.26;	755.70;	0.45
4663;	213229;	213290;	61;	21.26;	755.70;	0.45
4664;	213290;	213333;	43;	21.27;	755.73;	0.12
4665;	213333;	213376;	43;	21.27;	755.62;	1.35
4666;	213376;	213419;	43;	21.26;	755.59;	1.68
4667;	213419;	213462;	43;	21.27;	755.73;	0.12
4668;	213462;	213505;	43;	21.26;	755.59;	1.68
4669;	213505;	213548;	43;	21.27;	755.73;	0.12
4670;	213548;	213591;	43;	21.26;	755.47;	3.02
4671;	213591;	213634;	43;	21.27;	755.62;	1.35
4672;	213634;	213685;	51;	21.27;	755.73;	0.12
4673;	213685;	213728;	43;	21.27;	755.73;	0.12
4674;	213728;	213771;	43;	21.27;	755.62;	1.35
4675;	213771;	213814;	43;	21.27;	755.62;	1.35
4676;	213814;	213857;	43;	21.27;	755.62;	1.35
4677;	213857;	213900;	43;	21.27;	755.62;	1.35
4678;	213900;	213943;	43;	21.27;	755.73;	0.12
4679;	213943;	214016;	73;	21.27;	755.62;	1.35
4680;	214016;	214059;	43;	21.27;	755.62;	1.35
4681;	214059;	214102;	43;	21.27;	755.62;	1.35
4682;	214102;	214145;	43;	21.27;	755.73;	0.12
4683;	214145;	214196;	51;	21.27;	755.62;	1.35
4684;	214196;	214239;	43;	21.27;	755.62;	1.35
4685;	214239;	214282;	43;	21.27;	755.73;	0.12
4686;	214282;	214325;	43;	21.27;	755.62;	1.35
4687;	214325;	214368;	43;	21.29;	755.65;	1.01
4688;	214368;	214411;	43;	21.27;	755.62;	1.35
4689;	214411;	214454;	43;	21.27;	755.73;	0.12
4690;	214454;	214497;	43;	21.27;	755.62;	1.35
4691;	214497;	214540;	43;	21.27;	755.73;	0.12
4692;	214540;	214583;	43;	21.27;	755.62;	1.35
4693;	214583;	214626;	43;	21.27;	755.62;	1.35
4694;	214626;	214677;	51;	21.29;	755.65;	1.01
4695;	214677;	214720;	43;	21.27;	755.62;	1.35
4696;	214720;	214792;	72;	21.27;	755.73;	0.12
4697;	214792;	214835;	43;	21.29;	755.65;	1.01
4698;	214835;	214878;	43;	21.27;	755.62;	1.35
4699;	214878;	214921;	43;	21.27;	755.62;	1.35
4700;	214921;	214964;	43;	21.27;	755.73;	0.12
4701;	214964;	215007;	43;	21.27;	755.62;	1.35
4702;	215007;	215050;	43;	21.29;	755.65;	1.01
4703;	215050;	215093;	43;	21.29;	755.76;	-0.22
4704;	215093;	215136;	43;	21.27;	755.62;	1.35
4705;	215136;	215187;	51;	21.29;	755.65;	1.01
4706;	215187;	215230;	43;	21.29;	755.65;	1.01
4707;	215230;	215273;	43;	21.29;	755.65;	1.01
4708;	215273;	215316;	43;	21.29;	755.76;	-0.22
4709;	215316;	215359;	43;	21.29;	755.65;	1.01
4710;	215359;	215402;	43;	21.29;	755.65;	1.01
4711;	215402;	215445;	43;	21.29;	755.65;	1.01
4712;	215445;	215506;	61;	21.29;	755.76;	-0.22
4713;	215506;	215549;	43;	21.29;	755.65;	1.01
4714;	215549;	215603;	54;	21.29;	755.65;	1.01
4715;	215603;	215646;	43;	21.29;	755.65;	1.01
4716;	215646;	215697;	51;	21.29;	755.65;	1.01
4717;	215697;	215740;	43;	21.29;	755.65;	1.01
4718;	215740;	215783;	43;	21.29;	755.65;	1.01
4719;	215783;	215826;	43;	21.29;	755.65;	1.01
4720;	215826;	215869;	43;	21.29;	755.65;	1.01
4721;	215869;	215912;	43;	21.29;	755.65;	1.01
4722;	215912;	215955;	43;	21.29;	755.65;	1.01
4723;	215955;	215998;	43;	21.29;	755.65;	1.01
4724;	215998;	216041;	43;	21.31;	755.69;	0.56
4725;	216041;	216084;	43;	21.29;	755.65;	1.01
4726;	216084;	216127;	43;	21.29;	755.76;	-0.22
4727;	216127;	216178;	51;	21.29;	755.65;	1.01
4728;	216178;	216221;	43;	21.31;	755.80;	-0.66
4729;	216221;	216282;	61;	21.29;	755.76;	-0.22
4730;	216282;	216325;	43;	21.29;	755.65;	1.01
4731;	216325;	216380;	55;	21.29;	755.76;	-0.22
4732;	216380;	216423;	43;	21.29;	755.65;	1.01
4733;	216423;	216466;	43;	21.29;	755.65;	1.01
4734;	216466;	216509;	43;	21.31;	755.69;	0.56
4735;	216509;	216552;	43;	21.29;	755.54;	2.24
4736;	216552;	216595;	43;	21.29;	755.65;	1.01
4737;	216595;	216646;	51;	21.29;	755.65;	1.01
4738;	216646;	216689;	43;	21.29;	755.65;	1.01
4739;	216689;	216732;	43;	21.29;	755.65;	1.01
4740;	216732;	216775;	43;	21.31;	755.80;	-0.66
4741;	216775;	216818;	43;	21.29;	755.65;	1.01
4742;	216818;	216861;	43;	21.31;	755.69;	0.56
4743;	216861;	216904;	43;	21.29;	755.65;	1.01
4744;	216904;	216947;	43;	21.31;	755.57;	1.90
4745;	216947;	217008;	61;	21.29;	755.76;	-0.22
4746;	217008;	217051;	43;	21.29;	755.65;	1.01
4747;	217051;	217094;	43;	21.29;	755.65;	1.01
4748;	217094;	217156;	62;	21.31;	755.57;	1.90
4749;	217156;	217199;	43;	21.29;	755.65;	1.01
4750;	217199;	217242;	43;	21.31;	755.80;	-0.66
4751;	217242;	217285;	43;	21.31;	755.69;	0.56
4752;	217285;	217328;	43;	21.29;	755.76;	-0.22
4753;	217328;	217371;	43;	21.29;	755.65;	1.01
4754;	217371;	217414;	43;	21.31;	755.69;	0.56
4755;	217414;	217457;	43;	21.29;	755.54;	2.24
4756;	217457;	217500;	43;	21.31;	755.69;	0.56
4757;	217500;	217543;	43;	21.31;	755.57;	1.90
4758;	217543;	217586;	43;	21.31;	755.69;	0.56
4759;	217586;	217637;	51;	21.31;	755.80;	-0.66
4760;	217637;	217680;	43;	21.31;	755.69;	0.56
4761;	217680;	217723;	43;	21.31;	755.69;	0.56
4762;	217723;	217799;	76;	21.29;	755.65;	1.01
4763;	217799;	217842;	43;	21.31;	755.69;	0.56
4764;	217842;	217885;	43;	21.31;	755.69;	0.56
4765;	217885;	217940;	55;	21.29;	755.76;	-0.22
4766;	217940;	217983;	43;	21.31;	755.69;	0.56
4767;	217983;	218026;	43;	21.29;	755.65;	1.01
4768;	218026;	218069;	43;	21.31;	755.69;	0.56
4769;	218069;	218112;	43;	21.31;	755.57;	1.90
4770;	218112;	218163;	51;	21.31;	755.57;	1.90
4771;	218163;	218206;	43;	21.31;	755.69;	0.56
4772;	218206;	218249;	43;	21.31;	755.69;	0.56
4773;	218249;	218292;	43;	21.31;	755.57;	1.90
4774;	218292;	218335;	43;	21.31;	755.69;	0.56
4775;	218335;	218378;	43;	21.31;	755.57;	1.90
4776;	218378;	218421;	43;	21.31;	755.69;	0.56
4777;	218421;	218464;	43;	21.31;	755.57;	1.90
4778;	218464;	218525;	61;	21.31;	755.69;	0.56
4779;	218525;	218568;	43;	21.31;	755.69;	0.56
4780;	218568;	218611;	43;	21.31;	755.69;	0.56
4781;	218611;	218662;	51;	21.31;	755.69;	0.56
4782;	218662;	218717;	55;	21.31;	755.69;	0.56
4783;	218717;	218760;	43;	21.31;	755.80;	-0.66
4784;	218760;	218803;	43;	21.31;	755.69;	0.56
4785;	218803;	218846;	43;	21.31;	755.69;	0.56
4786;	218846;	218889;	43;	21.31;	755.69;	0.56
4787;	218889;	218932;	43;	21.31;	755.57;	1.90
4788;	218932;	218975;	43;	21.31;	755.69;	0.56
4789;	218975;	219018;	43;	21.31;	755.69;	0.56
4790;	219018;	219061;	43;	21.31;	755.69;	0.56
4791;	219061;	219104;	43;	21.31;	755.69;	0.56
4792;	219104;	219188;	84;	21.31;	755.69;	0.56
4793;	219188;	219231;	43;	21.29;	755.65;	1.01
4794;	219231;	219274;	43;	21.31;	755.69;	0.56
4795;	219274;	219335;	61;	21.29;	755.65;	1.01
4796;	219335;	219378;	43;	21.29;	755.54;	2.24
4797;	219378;	219421;	43;	21.31;	755.69;	0.56
4798;	219421;	219464;	43;	21.29;	755.65;	1.01
4799;	219464;	219507;	43;	21.31;	755.69;	0.56
4800;	219507;	219561;	54;	21.31;	755.80;	-0.66
4801;	219561;	219604;	43;	21.31;	755.69;	0.56
4802;	219604;	219647;	43;	21.29;	755.76;	-0.22
4803;	219647;	219698;	51;	21.29;	755.65;	1.01
4804;	219698;	219741;	43;	21.29;	755.65;	1.01
4805;	219741;	219784;	43;	21.29;	755.65;	1.01
4806;	219784;	219827;	43;	21.29;	755.65;	1.01
4807;	219827;	219870;	43;	21.31;	755.69;	0.56
4808;	219870;	219913;	43;	21.29;	755.65;	1.01
4809;	219913;	219956;	43;	21.29;	755.65;	1.01
4810;	219956;	219999;	43;	21.29;	755.65;	1.01
4811;	219999;	220059;	60;	21.29;	755.65;	1.01
4812;	220059;	220102;	43;	21.29;	755.65;	1.01
4813;	220102;	220145;	43;	21.27;	755.62;	1.35
4814;	220145;	220184;	39;	21.29;	755.65;	1.01
4815;	220184;	220227;	43;	21.29;	755.65;	1.01
4816;	220227;	220270;	43;	21.27;	755.62;	1.35
4817;	220270;	220325;	55;	21.29;	755.65;	1.01
4818;	220325;	220368;	43;	21.27;	755.62;	1.35
4819;	220368;	220411;	43;	21.27;	755.62;	1.35
4820;	220411;	220454;	43;	21.27;	755.62;	1.35
4821;	220454;	220497;	43;	21.27;	755.62;	1.35
4822;	220497;	220540;	43;	21.27;	755.62;	1.35
4823;	220540;	220583;	43;	21.27;	755.62;	1.35
4824;	220583;	220634;	51;	21.26;	755.70;	0.45
4825;	220634;	220677;	43;	21.26;	755.59;	1.68
4826;	220677;	220720;	43;	21.26;	755.59;	1.68
4827;	220720;	220763;	43;	21.26;	755.59;	1.68
4828;	220763;	220824;	61;	21.27;	755.73;	0.12
4829;	220824;	220867;	43;	21.26;	755.70;	0.45
4830;	220867;	220910;	43;	21.26;	755.59;	1.68
4831;	220910;	220953;	43;	21.26;	755.59;	1.68
4832;	220953;	220996;	43;	21.24;	755.44;	3.35
4833;	220996;	221039;	43;	21.26;	755.59;	1.68
4834;	221039;	221082;	43;	21.26;	755.70;	0.45
4835;	221082;	221145;	63;	21.24;	755.55;	2.13
4836;	221145;	221188;	43;	21.24;	755.55;	2.13
4837;	221188;	221231;	43;	21.26;	755.59;	1.68
4838;	221231;	221274;	43;	21.26;	755.59;	1.68
4839;	221274;	221317;	43;	21.26;	755.59;	1.68
4840;	221317;	221360;	43;	21.26;	755.47;	3.02
4841;	221360;	221403;	43;	21.26;	755.47;	3.02
4842;	221403;	221446;	43;	21.26;	755.59;	1.68
4843;	221446;	221489;	43;	21.26;	755.59;	1.68
4844;	221489;	221532;	43;	21.26;	755.47;	3.02
4845;	221532;	221592;	60;	21.26;	755.59;	1.68
4846;	221592;	221643;	51;	21.26;	755.59;	1.68
4847;	221643;	221686;	43;	21.26;	755.59;	1.68
4848;	221686;	221729;	43;	21.26;	755.59;	1.68
4849;	221729;	221772;	43;	21.26;	755.59;	1.68
4850;	221772;	221815;	43;	21.26;	755.59;	1.68
4851;	221815;	221858;	43;	21.26;	755.59;	1.68
4852;	221858;	221912;	54;	21.26;	755.59;	1.68
4853;	221912;	221955;	43;	21.26;	755.59;	1.68
4854;	221955;	221998;	43;	21.26;	755.59;	1.68
4855;	221998;	222041;	43;	21.26;	755.59;	1.68
4856;	222041;	222084;	43;	21.26;	755.59;	1.68
4857;	222084;	222135;	51;	21.26;	755.47;	3.02
4858;	222135;	222178;	43;	21.26;	755.47;	3.02
4859;	222178;	222221;	43;	21.26;	755.47;	3.02
4860;	222221;	222264;	43;	21.26;	755.47;	3.02
4861;	222264;	222325;	61;	21.26;	755.59;	1.68
4862;	222325;	222368;	43;	21.26;	755.47;	3.02
4863;	222368;	222411;	43;	21.26;	755.47;	3.02
4864;	222411;	222454;	43;	21.26;	755.47;	3.02
4865;	222454;	222497;	43;	21.26;	755.47;	3.02
4866;	222497;	222540;	43;	21.26;	755.47;	3.02
4867;	222540;	222583;	43;	21.26;	755.47;	3.02
4868;	222583;	222634;	51;	21.26;	755.47;	3.02
4869;	222634;	222689;	55;	21.26;	755.59;	1.68
4870;	222689;	222732;	43;	21.24;	755.55;	2.13
4871;	222732;	222775;	43;	21.26;	755.47;	3.02
4872;	222775;	222818;	43;	21.26;	755.59;	1.68
4873;	222818;	222861;	43;	21.26;	755.47;	3.02
4874;	222861;	222904;	43;	21.26;	755.59;	1.68
4875;	222904;	222947;	43;	21.26;	755.47;	3.02
4876;	222947;	222990;	43;	21.26;	755.47;	3.02
4877;	222990;	223033;	43;	21.26;	755.59;	1.68
4878;	223033;	223094;	61;	21.26;	755.47;	3.02
4879;	223094;	223145;	51;	21.26;	755.47;	3.02
4880;	223145;	223188;	43;	21.26;	755.47;	3.02
4881;	223188;	223231;	43;	21.26;	755.59;	1.68
4882;	223231;	223274;	43;	21.26;	755.47;	3.02
4883;	223274;	223317;	43;	21.26;	755.59;	1.68
4884;	223317;	223360;	43;	21.26;	755.59;	1.68
4885;	223360;	223403;	43;	21.26;	755.59;	1.68
4886;	223403;	223458;	55;	21.26;	755.59;	1.68
4887;	223458;	223501;	43;	21.26;	755.70;	0.45
4888;	223501;	223544;	43;	21.26;	755.59;	1.68
4889;	223544;	223587;	43;	21.26;	755.59;	1.68
4890;	223587;	223638;	51;	21.26;	755.47;	3.02
4891;	223638;	223681;	43;	21.26;	755.59;	1.68
4892;	223681;	223724;	43;	21.26;	755.47;	3.02
4893;	223724;	223767;	43;	21.24;	755.67;	0.79
4894;	223767;	223828;	61;	21.24;	755.55;	2.13
4895;	223828;	223871;	43;	21.26;	755.59;	1.68
4896;	223871;	223914;	43;	21.24;	755.55;	2.13
4897;	223914;	223957;	43;	21.26;	755.59;	1.68
4898;	223957;	224000;	43;	21.24;	755.55;	2.13
4899;	224000;	224043;	43;	21.24;	755.55;	2.13
4900;	224043;	224086;	43;	21.26;	755.59;	1.68
4901;	224086;	224137;	51;	21.24;	755.67;	0.79
4902;	224137;	224180;	43;	21.24;	755.55;	2.13
4903;	224180;	224235;	55;	21.24;	755.55;	2.13
4904;	224235;	224278;	43;	21.24;	755.55;	2.13
4905;	224278;	224321;	43;	21.24;	755.55;	2.13
4906;	224321;	224364;	43;	21.24;	755.55;	2.13
4907;	224364;	224407;	43;	21.24;	755.55;	2.13
4908;	224407;	224450;	43;	21.24;	755.55;	2.13
4909;	224450;	224493;	43;	21.24;	755.55;	2.13
4910;	224493;	224536;	43;	21.24;	755.67;	0.79
4911;	224536;	224596;	60;	21.24;	755.55;	2.13
4912;	224596;	224647;	51;	21.24;	755.55;	2.13
4913;	224647;	224690;	43;	21.24;	755.55;	2.13
4914;	224690;	224733;	43;	21.24;	755.55;	2.13
4915;	224733;	224776;	43;	21.22;	755.52;	2.46
4916;	224776;	224819;	43;	21.24;	755.55;	2.13
4917;	224819;	224862;	43;	21.24;	755.55;	2.13
4918;	224862;	224905;	43;	21.22;	755.52;	2.46
4919;	224905;	224948;	43;	21.24;	755.44;	3.35
4920;	224948;	224991;	43;	21.24;	755.67;	0.79
4921;	224991;	225045;	54;	21.24;	755.67;	0.79
4922;	225045;	225096;	51;	21.22;	755.63;	1.23
4923;	225096;	225139;	43;	21.24;	755.55;	2.13
4924;	225139;	225182;	43;	21.24;	755.67;	0.79
4925;	225182;	225225;	43;	21.24;	755.67;	0.79
4926;	225225;	225268;	43;	21.22;	755.63;	1.23
4927;	225268;	225329;	61;	21.22;	755.52;	2.46
4928;	225329;	225372;	43;	21.24;	755.55;	2.13
4929;	225372;	225415;	43;	21.24;	755.67;	0.79
4930;	225415;	225458;	43;	21.24;	755.67;	0.79
4931;	225458;	225501;	43;	21.22;	755.52;	2.46
4932;	225501;	225544;	43;	21.22;	755.63;	1.23
4933;	225544;	225595;	51;	21.24;	755.67;	0.79
4934;	225595;	225638;	43;	21.24;	755.67;	0.79
